split,case,image,mask
train,312,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/image/312.png,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/masks/312.png
train,cju2qn2fzs1vy0988l243cvzy,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/image/cju2qn2fzs1vy0988l243cvzy.png,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/masks/cju2qn2fzs1vy0988l243cvzy.png
train,cju8cdeazsm8h0801jxifmzur,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/image/cju8cdeazsm8h0801jxifmzur.png,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/masks/cju8cdeazsm8h0801jxifmzur.png
train,160,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/image/160.png,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/masks/160.png
train,352,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/image/352.png,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/masks/352.png
train,371,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/image/371.png,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/masks/371.png
train,cju2rkjfwoxys0993x768l1j2,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/image/cju2rkjfwoxys0993x768l1j2.png,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/masks/cju2rkjfwoxys0993x768l1j2.png
train,cju34aozyyy830993bn16u32n,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/image/cju34aozyyy830993bn16u32n.png,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/masks/cju34aozyyy830993bn16u32n.png
train,188,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/image/188.png,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/masks/188.png
train,cju7cl8zm1xcu0817ado0jpas,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/image/cju7cl8zm1xcu0817ado0jpas.png,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/masks/cju7cl8zm1xcu0817ado0jpas.png
train,cju8dm2cau2km0818jsv9eeq2,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/image/cju8dm2cau2km0818jsv9eeq2.png,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/masks/cju8dm2cau2km0818jsv9eeq2.png
train,cju2xjz2ju8pe0993ysv9wg17,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/image/cju2xjz2ju8pe0993ysv9wg17.png,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/masks/cju2xjz2ju8pe0993ysv9wg17.png
train,447,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/image/447.png,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/masks/447.png
train,cju7ev2b12owa08500bpfpwyw,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/image/cju7ev2b12owa08500bpfpwyw.png,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/masks/cju7ev2b12owa08500bpfpwyw.png
train,385,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/image/385.png,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/masks/385.png
train,cju0sr5ghl0nd08789uzf1raf,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/image/cju0sr5ghl0nd08789uzf1raf.png,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/masks/cju0sr5ghl0nd08789uzf1raf.png
train,7,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/image/7.png,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/masks/7.png
train,587,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/image/587.png,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/masks/587.png
train,130,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/image/130.png,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/masks/130.png
train,395,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/image/395.png,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/masks/395.png
train,cju32pzh9bpw10855q4vaxfhe,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/image/cju32pzh9bpw10855q4vaxfhe.png,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/masks/cju32pzh9bpw10855q4vaxfhe.png
train,cju2y0z6g87p10878fpk5d3rq,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/image/cju2y0z6g87p10878fpk5d3rq.png,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/masks/cju2y0z6g87p10878fpk5d3rq.png
train,295,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/image/295.png,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/masks/295.png
train,cju88itqbny720987hxizbj5y,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/image/cju88itqbny720987hxizbj5y.png,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/masks/cju88itqbny720987hxizbj5y.png
train,cju88oh0po9gq0801nge4tgr1,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/image/cju88oh0po9gq0801nge4tgr1.png,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/masks/cju88oh0po9gq0801nge4tgr1.png
train,cju87mrypnb1e0818scv1mxxg,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/image/cju87mrypnb1e0818scv1mxxg.png,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/masks/cju87mrypnb1e0818scv1mxxg.png
train,cju6wi3akvn8r0801px8eligc,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/image/cju6wi3akvn8r0801px8eligc.png,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/masks/cju6wi3akvn8r0801px8eligc.png
train,cju3tvffffx5f0818t5ov22al,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/image/cju3tvffffx5f0818t5ov22al.png,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/masks/cju3tvffffx5f0818t5ov22al.png
train,cju2t9tdwuk700835kv0ljmtl,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/image/cju2t9tdwuk700835kv0ljmtl.png,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/masks/cju2t9tdwuk700835kv0ljmtl.png
train,cju6v6g6kvdw007552x6mb0po,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/image/cju6v6g6kvdw007552x6mb0po.png,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/masks/cju6v6g6kvdw007552x6mb0po.png
train,133,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/image/133.png,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/masks/133.png
train,cju5eyfe9cpk90987laa7tsl3,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/image/cju5eyfe9cpk90987laa7tsl3.png,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/masks/cju5eyfe9cpk90987laa7tsl3.png
train,460,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/image/460.png,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/masks/460.png
train,490,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/image/490.png,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/masks/490.png
train,443,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/image/443.png,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/masks/443.png
train,cju41nz76lcxu0755cya2qefx,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/image/cju41nz76lcxu0755cya2qefx.png,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/masks/cju41nz76lcxu0755cya2qefx.png
train,cju7amjna1ly40871ugiokehb,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/image/cju7amjna1ly40871ugiokehb.png,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/masks/cju7amjna1ly40871ugiokehb.png
train,cju34eqjpcpm508788b3lhp97,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/image/cju34eqjpcpm508788b3lhp97.png,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/masks/cju34eqjpcpm508788b3lhp97.png
train,450,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/image/450.png,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/masks/450.png
train,39,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/image/39.png,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/masks/39.png
train,cju85bf1algsq0871y9gtlq97,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/image/cju85bf1algsq0871y9gtlq97.png,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/masks/cju85bf1algsq0871y9gtlq97.png
train,176,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/image/176.png,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/masks/176.png
train,cju85hguellg50818kwu3s8d1,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/image/cju85hguellg50818kwu3s8d1.png,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/masks/cju85hguellg50818kwu3s8d1.png
train,551,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/image/551.png,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/masks/551.png
train,260,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/image/260.png,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/masks/260.png
train,cjyzkpsbjdsjq07211dfi4sru,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/image/cjyzkpsbjdsjq07211dfi4sru.png,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/masks/cjyzkpsbjdsjq07211dfi4sru.png
train,469,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/image/469.png,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/masks/469.png
train,504,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/image/504.png,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/masks/504.png
train,cju849c23kgnk0817cgv2hw1e,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/image/cju849c23kgnk0817cgv2hw1e.png,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/masks/cju849c23kgnk0817cgv2hw1e.png
train,280,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/image/280.png,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/masks/280.png
train,604,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/image/604.png,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/masks/604.png
train,cjyzk8qieoboa0848ogj51wwm,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/image/cjyzk8qieoboa0848ogj51wwm.png,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/masks/cjyzk8qieoboa0848ogj51wwm.png
train,cju5wrapcm2290818jsh26ppb,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/image/cju5wrapcm2290818jsh26ppb.png,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/masks/cju5wrapcm2290818jsh26ppb.png
train,cju3xhpvvimda0987ygrpzni2,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/image/cju3xhpvvimda0987ygrpzni2.png,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/masks/cju3xhpvvimda0987ygrpzni2.png
train,115,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/image/115.png,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/masks/115.png
train,cju77bvg0yv4r0987yh60xmjo,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/image/cju77bvg0yv4r0987yh60xmjo.png,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/masks/cju77bvg0yv4r0987yh60xmjo.png
train,cju7bmi1v1pnj0987pa52jjok,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/image/cju7bmi1v1pnj0987pa52jjok.png,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/masks/cju7bmi1v1pnj0987pa52jjok.png
train,cju1hyolc7aqu0878rrkfn1lr,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/image/cju1hyolc7aqu0878rrkfn1lr.png,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/masks/cju1hyolc7aqu0878rrkfn1lr.png
train,cjyzu9th0qt4r0a46pyl4zik0,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/image/cjyzu9th0qt4r0a46pyl4zik0.png,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/masks/cjyzu9th0qt4r0a46pyl4zik0.png
train,401,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/image/401.png,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/masks/401.png
train,cju7f4sc62xqj075597xpmuoy,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/image/cju7f4sc62xqj075597xpmuoy.png,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/masks/cju7f4sc62xqj075597xpmuoy.png
train,cju30k2z40ds308353kdew70n,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/image/cju30k2z40ds308353kdew70n.png,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/masks/cju30k2z40ds308353kdew70n.png
train,cju8914beokbf0850isxpocrk,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/image/cju8914beokbf0850isxpocrk.png,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/masks/cju8914beokbf0850isxpocrk.png
train,502,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/image/502.png,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/masks/502.png
train,522,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/image/522.png,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/masks/522.png
train,514,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/image/514.png,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/masks/514.png
train,cju0t4oil7vzk099370nun5h9,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/image/cju0t4oil7vzk099370nun5h9.png,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/masks/cju0t4oil7vzk099370nun5h9.png
train,cju2txjfzv60w098839dcimys,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/image/cju2txjfzv60w098839dcimys.png,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/masks/cju2txjfzv60w098839dcimys.png
train,cju430pm2lz0y0755jkhcc3d1,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/image/cju430pm2lz0y0755jkhcc3d1.png,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/masks/cju430pm2lz0y0755jkhcc3d1.png
train,cju7apr0c1qqm0755s7msqot4,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/image/cju7apr0c1qqm0755s7msqot4.png,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/masks/cju7apr0c1qqm0755s7msqot4.png
train,cju6z9a9kwsl007552s49rx6i,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/image/cju6z9a9kwsl007552s49rx6i.png,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/masks/cju6z9a9kwsl007552s49rx6i.png
train,cju2raxlosl630988jdbfy9b0,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/image/cju2raxlosl630988jdbfy9b0.png,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/masks/cju2raxlosl630988jdbfy9b0.png
train,cju77q10sz9ug0801449wu1nu,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/image/cju77q10sz9ug0801449wu1nu.png,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/masks/cju77q10sz9ug0801449wu1nu.png
train,cju89z6pqpqfx0817mfv8ixjc,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/image/cju89z6pqpqfx0817mfv8ixjc.png,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/masks/cju89z6pqpqfx0817mfv8ixjc.png
train,223,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/image/223.png,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/masks/223.png
train,83,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/image/83.png,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/masks/83.png
train,cju8bff9nrfi10850fmfzbf8v,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/image/cju8bff9nrfi10850fmfzbf8v.png,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/masks/cju8bff9nrfi10850fmfzbf8v.png
train,cju8a56vxpy780850r45yu4wk,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/image/cju8a56vxpy780850r45yu4wk.png,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/masks/cju8a56vxpy780850r45yu4wk.png
train,208,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/image/208.png,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/masks/208.png
train,cju30xqmh0ni00835ix3batv1,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/image/cju30xqmh0ni00835ix3batv1.png,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/masks/cju30xqmh0ni00835ix3batv1.png
train,cju2saez63gxl08559ucjq3kt,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/image/cju2saez63gxl08559ucjq3kt.png,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/masks/cju2saez63gxl08559ucjq3kt.png
train,326,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/image/326.png,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/masks/326.png
train,ck2bxpfgxu2mk0748gsh7xelu,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/image/ck2bxpfgxu2mk0748gsh7xelu.png,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/masks/ck2bxpfgxu2mk0748gsh7xelu.png
train,283,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/image/283.png,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/masks/283.png
train,cju45n0oxn5vu08500yfrt9jn,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/image/cju45n0oxn5vu08500yfrt9jn.png,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/masks/cju45n0oxn5vu08500yfrt9jn.png
train,cju1ftaji6isw0855108yqcse,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/image/cju1ftaji6isw0855108yqcse.png,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/masks/cju1ftaji6isw0855108yqcse.png
train,323,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/image/323.png,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/masks/323.png
train,cju2ma647l0nj0993ot4deq2q,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/image/cju2ma647l0nj0993ot4deq2q.png,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/masks/cju2ma647l0nj0993ot4deq2q.png
train,196,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/image/196.png,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/masks/196.png
train,cju5fydrud94708507vo6oy21,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/image/cju5fydrud94708507vo6oy21.png,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/masks/cju5fydrud94708507vo6oy21.png
train,cju175facms5f0993a5tjikvt,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/image/cju175facms5f0993a5tjikvt.png,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/masks/cju175facms5f0993a5tjikvt.png
train,298,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/image/298.png,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/masks/298.png
train,cju5yhgznmkzb0801cji2vi8j,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/image/cju5yhgznmkzb0801cji2vi8j.png,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/masks/cju5yhgznmkzb0801cji2vi8j.png
train,cju14hjh2ob2o0835ouz3r5aa,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/image/cju14hjh2ob2o0835ouz3r5aa.png,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/masks/cju14hjh2ob2o0835ouz3r5aa.png
train,156,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/image/156.png,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/masks/156.png
train,cju300m3s04fg0988uzupuf7z,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/image/cju300m3s04fg0988uzupuf7z.png,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/masks/cju300m3s04fg0988uzupuf7z.png
train,546,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/image/546.png,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/masks/546.png
train,cju83kxitjv340987z09m0ezy,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/image/cju83kxitjv340987z09m0ezy.png,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/masks/cju83kxitjv340987z09m0ezy.png
train,ck2bxqz3evvg20794iiyv5v2m,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/image/ck2bxqz3evvg20794iiyv5v2m.png,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/masks/ck2bxqz3evvg20794iiyv5v2m.png
train,cju8bm24yrrdp081829mbo8ic,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/image/cju8bm24yrrdp081829mbo8ic.png,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/masks/cju8bm24yrrdp081829mbo8ic.png
train,cju15l5ubz9yh0855b3ivdpse,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/image/cju15l5ubz9yh0855b3ivdpse.png,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/masks/cju15l5ubz9yh0855b3ivdpse.png
train,cju7ctvqn25dy08186g442m1r,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/image/cju7ctvqn25dy08186g442m1r.png,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/masks/cju7ctvqn25dy08186g442m1r.png
train,cju2phaksnahz0993yxogjcpv,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/image/cju2phaksnahz0993yxogjcpv.png,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/masks/cju2phaksnahz0993yxogjcpv.png
train,cju2okvco06xc0799kxe5n1qh,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/image/cju2okvco06xc0799kxe5n1qh.png,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/masks/cju2okvco06xc0799kxe5n1qh.png
train,159,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/image/159.png,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/masks/159.png
train,288,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/image/288.png,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/masks/288.png
train,cju0qoxqj9q6s0835b43399p4,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/image/cju0qoxqj9q6s0835b43399p4.png,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/masks/cju0qoxqj9q6s0835b43399p4.png
train,cju6z1bzbwfq50817b2alatvr,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/image/cju6z1bzbwfq50817b2alatvr.png,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/masks/cju6z1bzbwfq50817b2alatvr.png
train,182,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/image/182.png,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/masks/182.png
train,cju1b0y2e396p08558ois175d,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/image/cju1b0y2e396p08558ois175d.png,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/masks/cju1b0y2e396p08558ois175d.png
train,cju77t0razbvm080106o56289,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/image/cju77t0razbvm080106o56289.png,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/masks/cju77t0razbvm080106o56289.png
train,281,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/image/281.png,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/masks/281.png
train,375,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/image/375.png,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/masks/375.png
train,583,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/image/583.png,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/masks/583.png
train,cju2zrojo9kcd0878ld2epejq,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/image/cju2zrojo9kcd0878ld2epejq.png,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/masks/cju2zrojo9kcd0878ld2epejq.png
train,cju8b7aqtr4a00987coba14b7,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/image/cju8b7aqtr4a00987coba14b7.png,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/masks/cju8b7aqtr4a00987coba14b7.png
train,378,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/image/378.png,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/masks/378.png
train,cju8azmhcr66e0755t61atz72,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/image/cju8azmhcr66e0755t61atz72.png,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/masks/cju8azmhcr66e0755t61atz72.png
train,cju16b6ynq8e40988m8vx0xnj,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/image/cju16b6ynq8e40988m8vx0xnj.png,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/masks/cju16b6ynq8e40988m8vx0xnj.png
train,cju5ft6mcd5q40987rhjgbrr6,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/image/cju5ft6mcd5q40987rhjgbrr6.png,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/masks/cju5ft6mcd5q40987rhjgbrr6.png
train,512,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/image/512.png,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/masks/512.png
train,4,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/image/4.png,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/masks/4.png
train,cju5thdbrjp1108715xdfx356,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/image/cju5thdbrjp1108715xdfx356.png,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/masks/cju5thdbrjp1108715xdfx356.png
train,cju6xlygpw7bs0818n691jsq4,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/image/cju6xlygpw7bs0818n691jsq4.png,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/masks/cju6xlygpw7bs0818n691jsq4.png
train,cju3v3ac9gyz30755hfqwyp1i,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/image/cju3v3ac9gyz30755hfqwyp1i.png,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/masks/cju3v3ac9gyz30755hfqwyp1i.png
train,43,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/image/43.png,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/masks/43.png
